"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","48,1","1298","2697","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","49,1","6299","12835","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","-88888888","0","0","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","32,3","3191","9877","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","46,2","4953","10725","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","71,6","7569","10577","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","40,8","4602","11288","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","56,6","3486","6161","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","44,9","3000","6681","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","49,5","3284","6628","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","35,9","1357","3778","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","43,3","2208","5104","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","25","25 Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","37,9","2351","6199","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","49,4","2890","5856","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","43,6","3081","7065","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","52","2313","4448","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","43,9","2798","6378","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","47,3","3733","7890","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","34,7","1759","5067","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","51,5","1564","3038","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","39,8","4595","11550","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","47,9","2374","4961","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","54,1","4102","7584","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","55,7","5524","9917","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","39,7","2297","5779","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","56,1","4009","7152","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","30,4","1536","5048","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","38,7","2225","5744","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","40,1","2946","7339","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","34,1","1105","3238","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","46,3","1171","2530","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","38,2","2553","6683","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","41,2","760","1843","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","45,1","2933","6498","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","49,4","4035","8165","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","42,8","4701","10995","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","53","3658","6896","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","50,8","3123","6152","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","25","25 Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","30,9","2817","9121","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","40,8","1881","4606","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","30,1","2711","9005","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","34,6","1803","5209","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","21,9","911","4152","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","36,6","1747","4776","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","25","25 Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","-88888888","0","0","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","36,6","54436","148886","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","31,3","493","1576","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","34,1","1231","3611","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","35,1","1927","5492","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","39","1469","3769","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","43,5","1794","4125","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","32,5","1744","5361","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","46,6","5931","12737","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","38,8","2055","5293","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","34,1","2936","8619","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","32,2","2931","9108","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","25,1","2213","8813","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","-88888888","0","0","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","52,1","3814","7324","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","20","20 Hadern"
